Year,Month,Day,Hour,Minute,Temperature,RelativeHumidity,Precipitation,Sunlight,Wind
2017,5,15,14,0,68.56,51,0,53.62,4.53
2017,5,15,15,0,69.42,48,0,53.62,4.89
2017,5,15,16,0,69.84,47,0,53.62,5.48
2017,5,15,17,0,69.85,47,0,53.62,5.85
2017,5,15,18,0,69.64,47,0,53.62,5.82
2017,5,15,19,0,68.95,48,0,53.62,5.37
2017,5,15,20,0,67.62,53,0,57.7,4.03
2017,5,15,21,0,65.97,58,0,1.01,3.58
2017,5,15,22,0,63.55,66,0,0,1.7
2017,5,15,23,0,61.57,71,0,0,3.11
2017,5,16,0,0,59,77,0,0,3.64
2017,5,16,1,0,57.33,80,0,0,3.41
2017,5,16,2,0,56.68,75,0,0,3.96
2017,5,16,3,0,55.38,72,0,0,4.47
2017,5,16,4,0,53.92,74,0,0,4.53
2017,5,16,5,0,53.56,77,0,0,5.34
2017,5,16,6,0,52.95,80,0,9.56,5.41
2017,5,16,7,0,53.06,82,0,55.79,4.91
2017,5,16,8,0,55.87,80,0,55.6,6.11
2017,5,16,9,0,59.88,76,0,56.36,6.51
2017,5,16,10,0,64.27,68,0,56.94,7.47
2017,5,16,11,0,67.24,58,0,56.74,8.08
2017,5,16,12,0,69.17,54,0,53.62,7.19
2017,5,16,13,0,70.88,50,0,55.02,6.37
2017,5,16,14,0,73.8,52,0,58.28,4.3
2017,5,16,15,0,74.98,50,0,57.89,4.93
2017,5,16,16,0,75.61,48,0,59.04,5.66
2017,5,16,17,0,75.79,47,0,60,6.51
2017,5,16,18,0,75.4,47,0,60,7.15
2017,5,16,19,0,74.37,48,0,60,7.11
2017,5,16,20,0,72.84,50,0,0,5.96
2017,5,16,21,0,70.23,54,0,2.29,6.17
2017,5,16,22,0,66.85,59,0,0,6.01
2017,5,16,23,0,64.53,61,0,0,5.7
2017,5,17,0,0,61.83,65,0,0,5.91
2017,5,17,1,0,59.85,68,0,0,6.36
2017,5,17,2,0,58.32,71,0,0,6.99
2017,5,17,3,0,57.29,73,0,0,6.99
2017,5,17,4,0,56.86,72,0,0,6.76
2017,5,17,5,0,57.04,71,0,0,6.45
2017,5,17,6,0,57.34,69,0,10.62,5.91
2017,5,17,7,0,57.29,72,0,49.15,5.32
2017,5,17,8,0,59.29,74,0,46.6,7.57
2017,5,17,9,0,62.82,69,0,58.09,9.01
2017,5,17,10,0,66.74,66,0,58.28,9.39
2017,5,17,11,0,70.5,61,0,57.89,8.42
2017,5,17,12,0,73.62,54,0,56.55,7.5
2017,5,17,13,0,75.76,49,0,56.36,6.74
2017,5,17,14,0,79.02,41,0,60,7.22
2017,5,17,15,0,80.08,39,0,60,6.24
2017,5,17,16,0,80.64,38,0,60,5.48
2017,5,17,17,0,80.74,38,0,60,5
2017,5,17,18,0,80.46,39,0,60,4.52
2017,5,17,19,0,79.7,41,0,60,4.52
2017,5,17,20,0,78.21,50,0,60,2.91
2017,5,17,21,0,75.88,57,0,3.55,4.05
2017,5,17,22,0,72.91,66,0,0,4.3
2017,5,17,23,0,70.99,68,0,0,4.03
2017,5,18,0,0,67.62,68,0,0,3.96
2017,5,18,1,0,65.66,70,0,0,3.33
2017,5,18,2,0,65.89,70,0,0,3.5
2017,5,18,3,0,64.08,71,0,0,4.61
2017,5,18,4,0,63.37,72,0,0,4.27
2017,5,18,5,0,64.87,66,0,0,3.69
2017,5,18,6,0,63.23,71,0,0,5.39
2017,5,18,7,0,61.32,79,0,0,5.16
2017,5,18,8,0,62.65,78,0,0,4.32
2017,5,18,9,0,65.07,80,0,0,3.61
2017,5,18,10,0,67.48,65,0,0,3.36
2017,5,18,11,0,67.98,63,0,0,2.7
2017,5,18,12,0,67.68,62,0,0,4.12
2017,5,18,13,0,67.98,59,0,0,3.33
2017,5,18,14,0,72.27,51,0,0,5.41
2017,5,18,15,0,71.22,60,0,0,6.61
2017,5,18,16,0,67.21,78,0,0,7.61
2017,5,18,17,0,67.37,76,0,0,2.68
2017,5,18,18,0,67.62,77,0,0,3.11
2017,5,18,19,0,67.62,78,0,0,2.5
2017,5,18,20,0,66.97,82,0,0,1.12
2017,5,18,21,0,66.52,81,0,0,2.91
2017,5,18,22,0,65.68,83,0,0,2.12
2017,5,18,23,0,64.69,84,0,0,1.91
2017,5,19,0,0,63.46,85,0,0,1.41
2017,5,19,1,0,62.62,86,0,0,0.5
2017,5,19,6,0,51.24,80,0,0,10.66
2017,5,19,7,0,50.56,80,0,0,9.4
2017,5,19,8,0,50.23,82,0,0,10.74
2017,5,19,9,0,50.68,82,0,0,11.29
2017,5,19,10,0,51.62,79,0,0,12.64
2017,5,19,11,0,52.57,79,0,0,15.23
2017,5,19,19,0,52.11,75,0,53.62,4.79
2017,5,19,20,0,52.7,77,0,53.62,0.81
2017,5,19,21,0,52.02,81,0,0,3.33
2017,5,19,22,0,51.82,79,0,0,2.42
2017,5,19,23,0,51.04,76,0,0,1.43
2017,5,20,0,0,49.46,82,0,0,2.98
2017,5,20,1,0,47.77,87,0,0,4.72
2017,5,20,2,0,46.47,86,0,0,4.43
2017,5,20,3,0,45.46,81,0,0,3.16
2017,5,20,4,0,43.93,82,0,0,3.11
2017,5,20,5,0,42.19,84,0,0,2.61
2017,5,20,6,0,40.95,86,0,14.08,1.2
2017,5,20,7,0,42.82,88,0,50.43,3.64
2017,5,20,8,0,47.26,79,0,0,3.3
2017,5,20,9,0,51.37,75,0,0,2.83
2017,5,20,11,0,53.28,69,0,0,4.97
2017,5,20,13,0,55.63,63,0,53.62,5.7
2017,5,20,14,0,59.81,59,0,53.62,5.05
2017,5,20,15,0,61.16,56,0,53.62,6.15
2017,5,20,16,0,61.86,54,0,53.62,6.73
2017,5,20,17,0,61.81,53,0,53.62,7.01
2017,5,20,18,0,61.47,53,0,53.62,6.24
2017,5,20,19,0,60.96,54,0,53.62,4.78
2017,5,20,20,0,60.13,56,0,60,3.86
2017,5,20,21,0,59.11,58,0,7.24,3.36
2017,5,20,22,0,57.56,62,0,0,3.13
2017,5,20,23,0,55.44,64,0,0,3.41
2017,5,21,0,0,53.2,67,0,0,3.61
2017,5,21,1,0,51.64,69,0,0,3.23
2017,5,21,2,0,50.16,72,0,0,3.01
2017,5,21,3,0,48.92,75,0,0,2.61
2017,5,21,4,0,48.27,78,0,0,1.8
2017,5,21,5,0,48.09,82,0,0,0.67
2017,5,21,6,0,47.35,84,0,15.27,0.22
2017,5,21,7,0,47.84,86,0,59.62,0.45
2017,5,21,8,0,49.96,83,0,59.62,0.71
2017,5,21,9,0,52.7,79,0,59.23,2.73
2017,5,21,10,0,58.5,71,0,59.23,6.95
2017,5,21,11,0,62.44,55,0,60,10.6
2017,5,21,12,0,64.51,50,0,60,10.7
2017,5,21,13,0,66,48,0,59.81,10.36
2017,5,21,14,0,68.23,42,0,53.62,9.56
2017,5,21,15,0,69.37,39,0,60,10.33
2017,5,21,16,0,69.78,37,0,60,10.96
2017,5,21,17,0,69.73,38,0,60,10.75
2017,5,21,18,0,69.26,43,0,53.62,10.31
2017,5,21,19,0,68.25,49,0,60,9.68
2017,5,21,20,0,66.69,55,0,60,7.88
2017,5,21,21,0,63.97,62,0,8.44,7.17
2017,5,21,22,0,60.58,70,0,0,6.77
2017,5,21,23,0,56.55,78,0,0,6.02
2017,5,22,0,0,53.6,84,0,0,4.47
2017,5,22,1,0,51.66,86,0,0,3.11
2017,5,22,2,0,50.34,86,0,0,2.7
2017,5,22,3,0,49.8,85,0,0,2.3
2017,5,22,4,0,49.91,83,0,0,2.42
2017,5,22,5,0,49.64,83,0,0,2.69
2017,5,22,6,0,48.72,86,0,16.35,2.91
2017,5,22,7,0,48.49,88,0,56.94,2.46
2017,5,22,8,0,52.41,85,0,55.98,4.97
2017,5,22,9,0,56.73,81,0,55.6,6.11
2017,5,22,10,0,61.18,74,0,53.87,6.04
2017,5,22,11,0,65.1,68,0,54.45,4.39
2017,5,22,12,0,68,58,0,52.34,2.91
2017,5,22,13,0,70.18,53,0,57.32,3.91
2017,5,22,14,0,72.66,52,0,60,2.06
2017,5,22,15,0,73.98,48,0,60,2.83
2017,5,22,16,0,74.73,47,0,60,2.91
2017,5,22,17,0,74.91,46,0,58.66,2.5
2017,5,22,18,0,74.66,46,0,17.87,2.06
2017,5,22,19,0,74.17,46,0,56.17,1.57
2017,5,22,20,0,73.15,49,0,57.32,0.71
2017,5,22,21,0,71.67,52,0,9.17,2.12
2017,5,22,22,0,70.14,56,0,0,4.03
2017,5,22,23,0,67.66,64,0,0,4.44
2017,5,23,0,0,64.85,70,0,0,3.23
2017,5,23,1,0,63.14,70,0,0,2.7
2017,5,23,2,0,61.48,67,0,0,2.46
2017,5,23,3,0,60.06,65,0,0,3.26
2017,5,23,4,0,59.4,62,0,0,4.3
2017,5,23,5,0,58.91,55,0,0,5.16
2017,5,23,6,0,57.33,53,0,17.24,4.48
2017,5,23,7,0,57.96,61,0,53.62,3.86
2017,5,23,8,0,60.76,71,0,28.72,2.34
2017,5,23,9,0,65.39,65,0,55.98,0.89
2017,5,23,10,0,68.86,61,0,55.6,1.2
2017,5,23,11,0,72.34,59,0,33.19,3.33
2017,5,23,12,0,74.93,51,0,30,6.89
2017,5,23,13,0,75.79,48,0,34.47,9.06
2017,5,23,14,0,74.62,52,0,0,11.72
2017,5,23,15,0,74.88,52,0,0,12.1
2017,5,23,16,0,75.06,51,0,0,11.84
2017,5,23,17,0,75.16,52,0,38.94,11.81
2017,5,23,18,0,74.55,54,0,53.62,11.81
2017,5,23,22,0,67.05,73,0,0,7.44
2017,5,23,23,0,66.36,71,0,0,6.71
2017,5,24,0,0,65.28,73,0,0,5.81
2017,5,24,1,0,64.42,73,0,0,5.15
2017,5,24,2,0,61.72,81,0,0,4.43
2017,5,24,3,0,59.43,90,0,0,4.12
2017,5,24,4,0,59.45,87,0,0,6
2017,5,24,5,0,57.94,87,0,0,7.93
2017,5,24,6,0,57.6,82,0,0,7.71
2017,5,24,7,0,56.88,80,0,0,7.71
2017,5,24,8,0,57.38,77,0,0,7.83
2017,5,24,9,0,60.78,64,0,54.26,8.02
2017,5,24,10,0,63.84,52,0,54.83,9.12
2017,5,24,11,0,65.66,49,0,55.6,10
2017,5,24,12,0,67.01,48,0,56.94,10.7
2017,5,24,13,0,68.36,45,0,57.89,11.58
2017,5,24,14,0,71.13,48,0,60,12.38
2017,5,24,15,0,71.85,47,0,58.09,12.34
2017,5,24,16,0,72.14,46,0,57.32,11.89
2017,5,24,17,0,72.41,44,0,55.98,10.53
2017,5,24,18,0,72.36,43,0,55.79,9.44
2017,5,24,19,0,71.53,48,0,56.17,9.44
2017,5,24,20,0,69.85,55,0,56.55,8.97
2017,5,24,21,0,66.83,67,0,11.33,7.83
2017,5,24,22,0,63.48,75,0,0,5.75
2017,5,24,23,0,61.09,81,0,0,2.8
2017,5,25,0,0,60.22,82,0,0,0.45
2017,5,25,1,0,60.42,80,0,0,2.34
2017,5,25,2,0,60.37,79,0,0,2.91
2017,5,25,3,0,59.13,83,0,0,3.54
2017,5,25,4,0,58.05,86,0,0,2.77
2017,5,25,5,0,56.98,89,0,0,1.5
2017,5,25,6,0,55.83,92,0,12.51,0
2017,5,25,7,0,55.51,94,0,0,0.5
2017,5,25,8,0,56.59,91,0,50.43,0
2017,5,25,9,0,60.12,83,0,57.13,0.81
2017,5,25,10,0,63.43,72,0,53.62,2.5
2017,5,25,11,0,65.52,65,0,53.62,3.81
2017,5,25,12,0,67.66,61,0,53.62,4
2017,5,25,13,0,69.03,58,0,53.62,4.84
2017,5,25,14,0,70.36,59,0,40.85,5.72
2017,5,25,15,0,72.07,57,0,26.81,5.61
2017,5,25,16,0,72.7,57,0,0,5.56
2017,5,25,17,0,72.03,59,0,49.09,5.5
2017,5,25,18,0,72.14,59,0,58.47,5.42
2017,5,25,19,0,71.37,61,0,0,4.61
2017,5,25,20,0,71.35,60,0,0,4.3
2017,5,25,21,0,68.14,63,0,13.07,7.22
2017,5,25,22,0,64.11,71,0,0,8.16
2017,5,25,23,0,61.21,77,0,0,7.47
2017,5,26,0,0,58.66,80,0,0,7.02
2017,5,26,1,0,57.04,80,0,0,6.33
2017,5,26,2,0,54.77,83,0,0,4.72
2017,5,26,3,0,52.36,87,0,0,2.47
2017,5,26,4,0,50.58,91,0,0,0.45
2017,5,26,5,0,49.98,91,0,0,1.12
2017,5,26,6,0,49.42,93,0,10.42,1.8
2017,5,26,7,0,50.58,91,0,0,0.89
2017,5,26,8,0,52.75,88,0,0,1.27
2017,5,26,9,0,58.78,77,0,60,5.19
2017,5,26,10,0,67.62,55,0,60,10.96
2017,5,26,11,0,69.08,53,0,60,13.65
2017,5,26,12,0,71.87,46,0,60,13.42
2017,5,26,13,0,73.92,43,0,60,13.42
2017,5,26,14,0,76.05,44,0,60,12.13
2017,5,26,15,0,77.34,42,0,60,12.35
2017,5,26,16,0,77.9,42,0,60,11.99
2017,5,26,17,0,77.77,44,0,60,11.85
2017,5,26,18,0,77.41,46,0,60,11.67
2017,5,26,19,0,76.33,49,0,60,11.12
2017,5,26,20,0,74.46,53,0,60,9.77
2017,5,26,21,0,71.29,60,0,14.17,9.06
2017,5,26,22,0,67.68,69,0,0,8.56
2017,5,26,23,0,64.06,75,0,0,7.71
2017,5,27,0,0,61.63,77,0,0,7.33
2017,5,27,1,0,59.88,78,0,0,7.07
2017,5,27,2,0,58.35,80,0,0,6.67
2017,5,27,3,0,57.24,81,0,0,5.39
2017,5,27,4,0,56.35,80,0,0,5.24
2017,5,27,5,0,56.05,78,0,0,5.85
2017,5,27,6,0,56.01,78,0,21.7,6.09
2017,5,27,7,0,56.93,79,0,60,6.44
2017,5,27,8,0,59.9,75,0,60,7.6
2017,5,27,9,0,63.41,71,0,60,7.94
2017,5,27,10,0,67.55,65,0,60,7.16
2017,5,27,11,0,71.53,62,0,60,5.63
2017,5,27,12,0,74.91,54,0,60,3.85
2017,5,27,13,0,77.32,49,0,60,3.91
2017,5,27,14,0,80.69,49,0,60,2.3
2017,5,27,15,0,81.75,46,0,60,2
2017,5,27,16,0,82.35,45,0,60,1.8
2017,5,27,17,0,82.54,43,0,60,2
2017,5,27,18,0,82.38,43,0,60,2.24
2017,5,27,19,0,81.61,44,0,60,1.75
2017,5,27,20,0,80.49,47,0,60,1.12
2017,5,27,21,0,78.98,51,0,15.26,0
2017,5,27,22,0,77.16,57,0,0,1.8
2017,5,27,23,0,74.66,64,0,0,3.04
2017,5,28,0,0,72.32,66,0,0,3.48
2017,5,28,1,0,70.63,67,0,0,3.49
2017,5,28,2,0,69.17,70,0,0,3.85
2017,5,28,3,0,67.69,74,0,0,4.47
2017,5,28,4,0,66.07,80,0,0,5.03
2017,5,28,5,0,64.47,85,0,0,5.03
2017,5,28,6,0,63.63,86,0,21.73,4.91
2017,5,28,7,0,63.99,86,0,58.47,4.41
2017,5,28,8,0,66.49,85,0,56.94,5.38
2017,5,28,9,0,70.72,76,0,56.74,5.53
2017,5,28,10,0,75.13,67,0,40.85,5
2017,5,28,11,0,78.44,60,0,6.38,3.36
2017,5,28,12,0,80.4,48,0,0,2.8
2017,5,28,13,0,81.86,45,0,34.47,2.83
2017,5,28,14,0,84.81,41,0,60,1.75
2017,5,28,15,0,85.66,39,0,60,2.06
2017,5,28,16,0,86.04,38,0,60,1.9
2017,5,28,17,0,85.98,38,0,60,1.9
2017,5,28,18,0,85.6,37,0,60,2.06
2017,5,28,19,0,84.78,38,0,60,2.12
2017,5,28,20,0,83.35,41,0,60,1.79
2017,5,28,21,0,81.68,45,0,16.32,1.27
2017,5,28,22,0,80.28,49,0,0,2.2
2017,5,28,23,0,77.52,58,0,0,2.85
2017,5,29,0,0,74.34,66,0,0,2.55
2017,5,29,1,0,72.23,66,0,0,2.7
2017,5,29,2,0,71.06,64,0,0,2.34
2017,5,29,3,0,69.93,67,0,0,2.11
2017,5,29,4,0,68.77,73,0,0,2.24
2017,5,29,5,0,67.66,76,0,0,1.36
2017,5,29,6,0,67.28,71,0,23.31,1.2
2017,5,29,7,0,68.14,63,0,60,2.12
2017,5,29,8,0,69.94,65,0,60,3.33
2017,5,29,9,0,73.24,54,0,60,5.53
2017,5,29,10,0,75.85,46,0,60,5.48
2017,5,29,11,0,78.17,43,0,60,5.16
2017,5,29,12,0,80.38,41,0,60,4
2017,5,29,13,0,81.99,40,0,60,3.23
2017,5,29,14,0,84.72,42,0,58.66,3.81
2017,5,29,15,0,85.26,40,0,53.62,3.36
2017,5,29,16,0,85.66,38,0,60,2.69
2017,5,29,17,0,85.39,38,0,53.62,4.18
2017,5,29,18,0,84.54,40,0,53.62,5.22
2017,5,29,19,0,83.32,42,0,40.85,5.16
2017,5,29,20,0,81.14,47,0,0,3.36
2017,5,29,22,0,79.74,45,0,0,2.24
2017,5,29,23,0,78.44,47,0,0,4.32
2017,5,30,0,0,74.95,62,0,0,4.47
2017,5,30,1,0,72.75,68,0,0,2.03
2017,5,30,2,0,69.58,73,0,0,3.18
2017,5,30,3,0,68.23,75,0,0,2.24
2017,5,30,4,0,66.79,81,0,0,2.47
2017,5,30,5,0,66.04,80,0,0,2.92
2017,5,30,6,0,64.44,76,0,0,3.72
2017,5,30,7,0,65.01,67,0,8.3,4.72
2017,5,30,8,0,68.27,69,0,0,3.64
2017,5,30,9,0,72.25,65,0,47.87,6.94
2017,5,30,10,0,73.74,67,0,60,9.17
2017,5,30,11,0,75.42,63,0,60,9.62
2017,5,30,12,0,76.17,60,0,53.62,9.12
2017,5,30,13,0,77.16,57,0,60,8.42
2017,5,30,14,0,81.39,42,0,60,11.58
2017,5,30,15,0,81.61,44,0,60,12.1
2017,5,30,21,0,72.1,64,0,6.06,4.72
2017,5,30,22,0,70.5,71,0,0,4.91
2017,5,30,23,0,68.11,76,0,0,3.75
2017,5,31,0,0,66.61,79,0,0,1.58
2017,5,31,1,0,65.79,83,0,0,2.72
2017,5,31,2,0,65.19,87,0,0,2.69
2017,5,31,3,0,64.18,88,0,0,2.46
2017,5,31,4,0,63.36,87,0,0,1.91
2017,5,31,5,0,61.92,89,0,0,1.41
2017,5,31,6,0,60.1,94,0,0,0.92
2017,5,31,7,0,60.19,93,0,0,0.45
2017,5,31,8,0,62.04,89,0,0,0.63
2017,5,31,9,0,65.21,82,0,0,1.58
2017,5,31,13,0,72.01,65,0,19.79,2.94
2017,5,31,14,0,76.71,55,0,60,7.16
2017,5,31,20,0,72.79,62,0,12.77,0.22
2017,5,31,21,0,71.71,67,0,3.92,0.92
2017,5,31,22,0,70.65,73,0,0,1.3
2017,5,31,23,0,69.78,74,0,0,1.75
2017,6,1,0,0,69.08,73,0,0,1.75
2017,6,1,3,0,66.07,71,0,0,2.83
2017,6,1,4,0,64.62,77,0,0,2.73
2017,6,1,5,0,63.75,83,0,0,2.55
2017,6,1,9,0,67.42,83,0,0,1.43
2017,6,1,14,0,72.03,67,0,52.34,1.5
2017,6,1,15,0,72.09,66,0,56.55,2.94
2017,6,1,16,0,73.17,64,0,53.62,4.78
2017,6,1,17,0,73.42,63,0,53.62,4.95
2017,6,1,18,0,73.47,63,0,53.62,5.11
2017,6,1,19,0,73.18,63,0,53.62,4.82
2017,6,1,20,0,72.41,64,0,53.62,4.74
2017,6,1,21,0,70.95,68,0,19.17,3.69
2017,6,1,22,0,70.41,68,0,0,3.3
2017,6,1,23,0,68.81,72,0,0,3.81
2017,6,2,0,0,66.61,76,0,0,3.64
2017,6,2,1,0,64.56,79,0,0,2.61
2017,6,2,2,0,63.32,81,0,0,2.55
2017,6,2,3,0,62.6,83,0,0,2.55
2017,6,2,4,0,61.95,83,0,0,1.79
2017,6,2,5,0,61.32,79,0,0,1.84
2017,6,2,6,0,60.8,78,0,26.1,1.92
2017,6,2,7,0,61.43,78,0,59.04,1.43
2017,6,2,8,0,63.91,81,0,60,2.12
2017,6,2,9,0,67.08,77,0,60,0.89
2017,6,2,12,0,72.72,60,0,31.28,4.84
2017,6,2,13,0,72.93,59,0,53.62,4.91
2017,6,2,14,0,78.22,49,0,53.62,3.13
2017,6,2,15,0,76.5,51,0,34.47,1.27
2017,6,2,16,0,75.65,52,0,26.81,2.38
2017,6,2,17,0,76.51,51,0,53.62,2.11
2017,6,2,18,0,76.01,51,0,53.62,1.9
2017,6,2,19,0,75.47,52,0,55.53,1.61
2017,6,2,20,0,74.68,54,0,58.09,0.45
2017,6,2,21,0,73.33,58,0,21.29,1.75
2017,6,2,22,0,71.98,62,0,0,2.92
2017,6,2,23,0,70.2,67,0,0,3.96
2017,6,3,0,0,67.82,73,0,0,4.47
2017,6,3,1,0,66.24,76,0,0,4.03
2017,6,3,2,0,65.05,77,0,0,3.23
2017,6,3,3,0,63.7,76,0,0,3.04
2017,6,3,4,0,62.64,76,0,0,3.41
2017,6,3,5,0,62.31,76,0,0,3.96
2017,6,3,6,0,62.29,77,0,23.46,4.34
2017,6,3,7,0,62.42,80,0,53.11,4.11
2017,6,3,8,0,65.1,83,0,0,4.74
2017,6,3,9,0,69.33,76,0,53.87,4.53
2017,6,3,10,0,73.18,66,0,51.96,1.12
2017,6,3,12,0,76.93,52,0,53.62,1.5
2017,6,3,13,0,77.9,50,0,53.62,1.14
2017,6,3,15,0,77.59,55,0,0,2.5
2017,6,3,16,0,76.8,55,0,0,4.74
2017,6,3,17,0,75.15,57,0,0,6.36
2017,6,3,18,0,74.57,58,0,0,5.63
2017,6,4,12,0,60.21,62,0,0,11.33
2017,6,4,13,0,61.92,57,0,0,11.94
2017,6,4,14,0,66.61,51,0,60,9.78
2017,6,4,15,0,67.87,51,0,60,7.93
2017,6,4,16,0,68.9,46,0,57.13,7.02
2017,6,4,17,0,69.37,46,0,59.81,6.2
2017,6,4,18,0,69.31,50,0,53.62,6.22
2017,6,4,19,0,68.94,54,0,48.51,6.36
2017,6,4,20,0,67.64,56,0,42.77,6.99
2017,6,4,21,0,64.89,62,0,16.45,6.33
2017,6,4,22,0,61.56,72,0,0,4.94
2017,6,4,23,0,58.48,79,0,0,2.12
2017,6,5,0,0,56.44,84,0,0,2.92
2017,6,5,1,0,55.56,83,0,0,2.5
2017,6,5,2,0,54.03,83,0,0,0.22
2017,6,5,3,0,52.45,86,0,0,1.57
2017,6,5,4,0,52.39,86,0,0,0.89
2017,6,5,5,0,52.59,85,0,0,1.2
2017,6,5,6,0,52.65,86,0,0,1.91
2017,6,5,7,0,53.94,83,0,0,1.57
2017,6,5,8,0,56.05,81,0,0,1.12
2017,6,5,9,0,59.04,76,0,0,1.57
2017,6,5,10,0,60.04,76,0,0,0.45
2017,6,5,11,0,60.21,77,0,0,1.27
2017,6,5,12,0,62.38,75,0,0,1.43
2017,6,5,13,0,62.28,76,0,0,2.12
2017,6,5,14,0,63.05,70,0,0,4.3
2017,6,5,15,0,63.77,69,0,0,2.92
2017,6,5,16,0,63.73,71,0,0,2.3
2017,6,5,17,0,65.7,68,0,26.81,1.58
2017,6,5,18,0,66.15,67,0,53.62,5.11
2017,6,5,19,0,65.91,68,0,53.62,6.61
2017,6,5,20,0,65.59,69,0,60,6.22
2017,6,5,21,0,64.53,72,0,23.92,5.41
2017,6,5,22,0,62.17,76,0,0,7.16
2017,6,5,23,0,58.53,81,0,0,7.13
2017,6,6,0,0,55.17,86,0,0,6.53
2017,6,6,1,0,53.55,87,0,0,6.8
2017,6,6,2,0,53.06,87,0,0,6.97
2017,6,6,3,0,52.43,88,0,0,6.71
2017,6,6,4,0,52.88,87,0,0,6.85
2017,6,6,5,0,52.5,91,0,0,6.82
2017,6,6,6,0,53.56,92,0,0,7.28
2017,6,6,7,0,57.87,82,0,0,7.11
2017,6,6,8,0,62.42,70,0,0,9.64
2017,6,6,9,0,65.89,62,0,0,13.73
2017,6,6,10,0,65.08,62,0,0,13.65
2017,6,6,15,0,63.1,60,0,53.62,18.01
2017,6,6,16,0,63.63,52,0,53.62,19.46
2017,6,6,17,0,63.57,48,0,53.62,19.57
2017,6,6,18,0,63.54,46,0,53.62,18.9
2017,6,6,19,0,62.31,48,0,53.62,19.01
2017,6,6,20,0,59.99,53,0,58.72,16.33
2017,6,6,21,0,58.05,57,0,9.73,12.58
2017,6,6,22,0,56.89,61,0,0,12.75
2017,6,6,23,0,54.66,67,0,0,11.67
2017,6,7,0,0,53.76,70,0,0,11.63
2017,6,7,1,0,52.16,73,0,0,11.02
2017,6,7,2,0,51.08,74,0,0,9.83
2017,6,7,3,0,50.13,75,0,0,9.48
2017,6,7,4,0,49.06,77,0,0,8.61
2017,6,7,5,0,48.13,80,0,0,8.02
2017,6,7,6,0,47.93,81,0,28.61,7.52
2017,6,7,11,0,55.62,56,0,53.62,16.99
2017,6,7,14,0,61.47,47,0,60,18.14
2017,6,7,15,0,62.24,47,0,60,17.47
2017,6,7,16,0,62.98,46,0,60,16.12
2017,6,7,17,0,63.12,46,0,60,15.43
2017,6,7,18,0,62.96,47,0,60,14.1
2017,6,7,19,0,62.28,49,0,60,12.56
2017,6,7,20,0,61.16,52,0,53.62,9.66
2017,6,7,21,0,59.22,61,0,25.49,6.52
2017,6,7,22,0,56.98,65,0,0,4.34
2017,6,7,23,0,54.97,67,0,0,3.33
2017,6,8,0,0,52.3,69,0,0,5
2017,6,8,1,0,49.6,74,0,0,5.82
2017,6,8,2,0,49.71,74,0,0,4.72
2017,6,8,3,0,50.41,70,0,0,4.47
2017,6,8,4,0,48.92,71,0,0,5.03
2017,6,8,5,0,48.51,67,0,0,4.79
2017,6,8,6,0,48.25,70,0,0,5.56
2017,6,8,7,0,49.35,80,0,0,5.15
2017,6,8,8,0,54.59,78,0,0,8.14
2017,6,8,9,0,59.31,65,0,0,8.77
2017,6,8,10,0,62.6,56,0,55.21,8.63
2017,6,8,11,0,65.25,48,0,55.02,7.83
2017,6,8,12,0,67.73,43,0,55.02,7.3
2017,6,8,13,0,70.05,41,0,56.17,6.73
2017,6,8,14,0,73.83,40,0,60,7.33
2017,6,8,15,0,75.67,39,0,60,6.22
2017,6,8,16,0,76.93,38,0,60,4.91
2017,6,8,17,0,77.52,39,0,60,3.86
2017,6,8,18,0,77.61,40,0,60,4.03
2017,6,8,19,0,77.18,42,0,60,4.92
2017,6,8,20,0,76.06,46,0,60,4.92
2017,6,8,21,0,73.08,57,0,26.23,6.65
2017,6,8,22,0,67.28,67,0,0,8.07
2017,6,8,23,0,61.83,66,0,0,7.3
2017,6,9,0,0,59.95,83,0,0,6.4
2017,6,9,1,0,57.7,89,0,0,6.02
2017,6,9,2,0,56.48,87,0,0,6.4
2017,6,9,3,0,56.21,80,0,0,6.36
2017,6,9,4,0,56.41,76,0,0,6.33
2017,6,9,5,0,57.31,72,0,0,4.59
2017,6,9,6,0,56.89,72,0,0,2.61
2017,6,9,7,0,58.82,74,0,17.87,2.47
2017,6,9,8,0,61.84,69,0,40.85,2.55
2017,6,9,9,0,68.88,57,0,14.04,5.61
2017,6,9,10,0,71.89,50,0,17.87,13.45
2017,6,9,11,0,73.04,53,0,12.13,14.32
2017,6,9,14,0,71.65,60,0,0,8.07
2017,6,9,18,0,71.15,61,0,40.21,0.95
2017,6,9,19,0,70.18,64,0,49.79,3.72
2017,6,9,20,0,69.67,65,0,0,3.3
2017,6,9,21,0,68.68,65,0,0,3.54
2017,6,9,22,0,67.44,67,0,0,3.98
2017,6,9,23,0,64.51,77,0,0,3.23
2017,6,10,0,0,62.65,83,0,0,1.8
2017,6,10,1,0,62.2,83,0,0,1.57
2017,6,10,2,0,61.95,83,0,0,1.12
2017,6,10,3,0,61.14,83,0,0,0.45
2017,6,10,4,0,58.98,90,0,0,1.75
2017,6,10,5,0,56.95,94,0,0,2.34
2017,6,10,6,0,55.96,92,0,26.76,2.69
2017,6,10,7,0,57.16,89,0,53.87,2.01
2017,6,10,8,0,60.03,86,0,53.62,5.41
